set,TE,rowsums.pseudobulk,rowsums.cellbycell,rowsums.bycluster,cells.pseudobulk,cells.individual,cells.clusters,sample.name
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ef,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVFH21_Xq21.1,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER61_Xq21.1h,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PABLA_Xq21.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4B_Xq21.1e,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1ff,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HARLEQUIN_Xq21.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1hf,226,226,226,211,211,211,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1if,539,522,538,461,444,460,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVFRD_Xq21.1c,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1kf,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1lf,8,6,8,7,5,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1nf,81,81,81,65,65,65,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.1of,48,48,48,38,38,38,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2a,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2c,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2e,15,11,14,14,10,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2f,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2g,4,4,2,4,4,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2h,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2i,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2j,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2k,32,26,36,31,25,35,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2l,7,8,7,7,8,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2m,8,9,9,8,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2n,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2o,14,14,14,11,11,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HUERSP3B_Xq21.2,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2p,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2q,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2r,1229,1228,1229,1081,1079,1081,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2t,10,9,11,10,9,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2v,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2x,36,33,34,36,33,34,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVL_Xq21.2a,3,3,3,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2y,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2aa,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2ba,5,4,5,5,4,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2ca,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.2da,45,33,40,45,33,40,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.2,4,4,5,4,4,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31c,30,21,32,29,20,31,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31d,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31g,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31h,40,40,40,21,21,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31i,39,39,39,22,22,22,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.31a,6,3,15,6,3,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31j,12,12,12,11,11,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31k,25,13,16,25,13,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31l,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31m,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31n,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31p,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31r,26,26,31,26,26,31,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31s,6,6,7,6,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31t,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31u,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31v,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31x,12,9,12,12,9,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31y,11,11,11,11,11,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31z,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31da,16,18,17,16,18,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31ha,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31ia,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.31h,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31ja,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4B_Xq21.31c,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31la,11,3,9,10,3,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31na,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31oa,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31qa,2,1,2,2,1,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.31b,32,27,31,30,25,29,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31sa,12,10,13,12,10,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31va,1,1,2,1,1,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31wa,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31za,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,MER4_Xq21.31p,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31ab,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31cb,80,42,70,80,42,70,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31db,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31eb,16,16,16,16,16,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31fb,23,20,23,23,20,23,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31gb,6,7,5,6,7,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.31c,5,6,7,5,6,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.31kb,15,14,16,15,14,16,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.31d,8,9,8,8,9,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32a,4,3,3,4,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32c,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.32a,13,11,12,13,11,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.32b,10,5,9,10,5,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32e,13,12,13,13,12,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32f,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32g,18,18,18,18,18,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32i,4,5,7,4,5,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_Xq21.32b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32j,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,LTR25_Xq21.32,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32l,11,12,15,11,12,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.32p,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33a,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.33a,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33d,3,3,4,3,3,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33e,15,15,15,15,15,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33f,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33g,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33h,4,5,4,4,5,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33i,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33k,126,126,126,124,124,124,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33n,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33q,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33r,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33s,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33t,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33u,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLI_Xq21.33,11,12,18,11,12,18,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33w,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33x,9,9,9,9,9,9,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33z,5,5,5,5,5,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33aa,9,9,11,9,9,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ba,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ca,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33da,14,13,15,14,13,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33fa,18,16,18,17,15,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ga,8,8,11,8,8,11,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLB4_Xq21.33f,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ha,12,7,5,12,7,5,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ja,71,21,32,71,21,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.33b,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ka,1827,1818,1826,1514,1505,1513,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33la,2931,2923,2932,1993,1987,1994,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ma,933,923,933,726,718,726,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33na,1437,1362,1438,1214,1145,1215,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33oa,513,506,514,456,447,457,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33pa,2,3,2,2,3,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33qa,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33sa,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ta,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ua,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33va,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.33c,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33wa,7,7,7,7,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ya,11,12,17,11,12,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33za,15,15,15,15,15,15,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq21.33d,6,7,7,6,7,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ab,6,4,7,6,4,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33bb,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33cb,12,12,14,12,12,14,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq21.33ib,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1a,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVH_Xq22.1a,8,3,7,8,3,7,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1c,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1d,5,5,6,5,5,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1e,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1j,11,11,12,11,11,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1k,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1m,16,14,17,16,14,17,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1r,11,10,12,11,10,12,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1s,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1t,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1u,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1v,7,7,8,7,7,8,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1w,3,3,3,3,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1x,13,13,21,13,13,21,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1y,3,3,4,3,3,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1z,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ba,6,5,6,6,5,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ea,25,19,23,24,18,22,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HERVP71A_Xq22.1b,5,6,5,4,5,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PRIMA4_Xq22.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HUERSP1_Xq22.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML1_Xq22.1,2,2,2,2,2,2,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLB4_Xq22.1f,28,28,28,26,26,26,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1fa,138,133,138,110,105,110,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERVLE_Xq22.1a,6,6,6,6,6,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ga,40,24,33,39,23,32,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ha,16,13,29,15,11,27,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ia,4,3,3,4,3,3,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ja,54,36,41,54,36,41,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1la,20,20,20,20,20,20,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ma,4,4,4,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,PABLB_Xq22.1,5,5,5,4,4,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,ERV316A3_Xq22.1b,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1oa,13,13,13,13,13,13,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,HML5_Xq22.1,1,1,1,1,1,1,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1qa,3,3,4,3,3,4,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1sa,2,1,28,2,1,28,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ta,1,1,6,1,1,6,20k_PBMC_3p_HT_nextgem_Chromium_X
Pseudobulk:CellbyCell:ByCluster,L1FLnI_Xq22.1ua,10,7,10,10,7,10,20k_PBMC_3p_HT_nextgem_Chromium_X
